id,name,code,scale,contained_in,slug
109889-pays-de-chaumont,PAYS DE CHAUMONT,PETR-GE17,Ad-hoc,,
109890-pays-d-epernay-terres-de-champagne,PAYS D'EPERNAY TERRES DE CHAMPAGNE,PETR-GE26,Ad-hoc,,
109891-pays-d-othe-armance,PAYS D'OTHE ARMANCE,PETR-GE27,Ad-hoc,,
109892-syndicat-mixte-du-nord-haute-marne,SYNDICAT MIXTE DU NORD HAUTE MARNE,PETR-GE29,Ad-hoc,,
109893-petr-seine-en-plaine-champenoise,PETR SEINE EN PLAINE CHAMPENOISE,PETR-GE33,Ad-hoc,,
109894-syndicat-mixte-adeva-pays-vitryat,SYNDICAT MIXTE ADEVA PAYS VITRYAT,PETR-GE34,Ad-hoc,,
109895-pays-de-langres,PAYS DE LANGRES,PETR-GE35,Ad-hoc,,
109896-petr-du-pays-barrois,PETR DU PAYS BARROIS,PETR-GE36,Ad-hoc,,
109897-pays-coeur-de-lorraine,PAYS COEUR DE LORRAINE,PETR-GE37,Ad-hoc,,
109898-pays-de-la-deodatie,PAYS DE LA DÉODATIE,PETR-GE38,Ad-hoc,,
109899-pays-de-sarrebourg,PAYS DE SARREBOURG,PETR-GE39,Ad-hoc,,
109900-syndicat-mixte-de-sarreguemines,SYNDICAT MIXTE DE SARREGUEMINES,PETR-GE40,Ad-hoc,,
109901-petr-du-pays-de-verdun,PETR DU PAYS DE VERDUN,PETR-GE41,Ad-hoc,,
109902-pays-epinal-coeur-des-vosges,PAYS EPINAL CŒUR DES VOSGES,PETR-GE42,Ad-hoc,,
109903-pays-du-bassin-de-briey,PAYS DU BASSIN DE BRIEY,PETR-GE43,Ad-hoc,,
109904-pays-val-de-lorraine,PAYS VAL DE LORRAINE ,PETR-GE44,Ad-hoc,,
109905-pays-lunevillois,PAYS LUNÉVILLOIS,PETR-GE46,Ad-hoc,,
109906-petr-de-la-plaine-des-vosges,PETR DE LA PLAINE DES VOSGES,PETR-GE47,Ad-hoc,,
109907-pays-remiremont-et-ses-vallees,PAYS REMIREMONT ET SES VALLÉES,PETR-GE48,Ad-hoc,,
109908-pays-terres-de-lorraine,PAYS TERRES DE LORRAINE,PETR-GE50,Ad-hoc,,
109909-pays-boulonnais,PAYS BOULONNAIS,PETR-HF02,Ad-hoc,,
109910-pays-calaisis,PAYS CALAISIS,PETR-HF03,Ad-hoc,,
109911-syndicat-mixte-flandre-et-lys,SYNDICAT MIXTE FLANDRE ET LYS,PETR-HF04,Ad-hoc,,
109912-pays-de-cambresis,PAYS DE CAMBRESIS,PETR-HF05,Ad-hoc,,
109913-pays-maritime-et-rural-du-montreuillois,PAYS MARITIME ET RURAL DU MONTREUILLOIS,PETR-HF09,Ad-hoc,,
109914-pays-ternois-sept-vallees,PAYS TERNOIS - SEPT VALLEES,PETR-HF10,Ad-hoc,,
109915-syndicat-mixte-du-pays-picard-vallees-de-l-oise-et-de-l-ailette,SYNDICAT MIXTE DU PAYS PICARD - VALLEES DE L'OISE ET DE L'AILETTE,PETR-HF12,Ad-hoc,,
109916-pays-compiegnois,PAYS COMPIÉGNOIS,PETR-HF13,Ad-hoc,,
109917-pays-du-grand-beauvaisis,PAYS DU GRAND BEAUVAISIS,PETR-HF14,Ad-hoc,,
109918-pays-du-grand-laonnois,PAYS DU GRAND LAONNOIS,PETR-HF15,Ad-hoc,,
109919-pays-de-thierache,PAYS DE THIÉRACHE,PETR-HF16,Ad-hoc,,
109920-pays-saint-quentinois,PAYS SAINT QUENTINOIS,PETR-HF17,Ad-hoc,,
109921-petr-coeur-des-hauts-de-france,PETR CŒUR DES HAUTS DE FRANCE,PETR-HF18,Ad-hoc,,
109922-pays-soissonnais,PAYS SOISSONNAIS,PETR-HF19,Ad-hoc,,
109923-petr-sud-de-l-aisne-uccsa,PETR SUD DE L'AISNE UCCSA,PETR-HF20,Ad-hoc,,
109924-pays-sud-de-l-oise,PAYS SUD DE L'OISE,PETR-HF21,Ad-hoc,,
109925-pays-interregional-bresle-yeres,PAYS INTERREGIONAL BRESLE YÈRES,PETR-HF22,Ad-hoc,,
109926-pole-metropolitain-du-grand-amienois,POLE METROPOLITAIN DU GRAND AMIENOIS,PETR-HF23,Ad-hoc,,
109927-pays-sources-et-vallees,PAYS SOURCES ET VALLEES,PETR-HF24,Ad-hoc,,
109928-pays-baie-de-somme-trois-vallees,PAYS BAIE DE SOMME TROIS VALLEES,PETR-HF25,Ad-hoc,,
109929-pays-du-vexin-sablons-thelle,PAYS DU VEXIN-SABLONS-THELLE,PETR-HF26,Ad-hoc,,
109930-pays-du-grand-provinois,PAYS DU GRAND PROVINOIS,PETR-IF01,Ad-hoc,,
109931-pays-plaine-de-versailles,PAYS PLAINE DE VERSAILLES,PETR-IF02,Ad-hoc,,
109932-pays-adour-landes-oceanes,PAYS ADOUR LANDES OCÉANES,PETR-NA01,Ad-hoc,,
109933-pays-de-l-agenais,PAYS DE L'AGENAIS,PETR-NA02,Ad-hoc,,
109934-pays-bassin-d-arcachon-et-val-de-leyre,PAYS BASSIN D'ARCACHON ET VAL DE LEYRE,PETR-NA04,Ad-hoc,,
109935-pole-territorial-coeur-entre-deux-mers,PÔLE TERRITORIAL COEUR ENTRE DEUX MERS,PETR-NA05,Ad-hoc,,
109936-pays-de-la-vallee-du-lot,PAYS DE LA VALLÉE DU LOT,PETR-NA07,Ad-hoc,,
109937-pays-de-lacq-orthez-bearn-des-gaves,PAYS DE LACQ ORTHEZ BÉARN DES GAVES,PETR-NA08,Ad-hoc,,
109938-pole-haute-lande,POLE HAUTE LANDE,PETR-NA09,Ad-hoc,,
109939-pays-de-l-isle-en-perigord,PAYS DE L'ISLE EN PÉRIGORD,PETR-NA10,Ad-hoc,,
109940-pays-du-grand-pau,PAYS DU GRAND PAU,PETR-NA11,Ad-hoc,,
109941-pole-teritorial-sud-gironde,POLE TERITORIAL SUD GIRONDE,PETR-NA12,Ad-hoc,,
109942-pays-du-perigord-noir,PAYS DU PÉRIGORD NOIR,PETR-NA14,Ad-hoc,,
109943-pays-d-oloron-haut-bearn,PAYS D'OLORON HAUT BÉARN,PETR-NA16,Ad-hoc,,
109944-communaute-d-agglomeration-bergeracoise,COMMUNAUTE D'AGGLOMERATION BERGERACOISE,PETR-NA17,Ad-hoc,,
109945-pays-landes-nature-cote-d-argent,PAYS LANDES NATURE CÔTE D'ARGENT,PETR-NA18,Ad-hoc,,
109946-pole-grand-libournais,POLE GRAND LIBOURNAIS,PETR-NA19,Ad-hoc,,
109947-pays-perigord-vert,PAYS PÉRIGORD VERT,PETR-NA20,Ad-hoc,,
109948-pays-val-de-garonne-gascogne,PAYS VAL DE GARONNE GASCOGNE,PETR-NA21,Ad-hoc,,
109949-pole-territorial-adour-chalosse-tursan,POLE TERRITORIAL ADOUR CHALOSSE TURSAN,PETR-NA22,Ad-hoc,,
109950-pays-de-haute-correze,PAYS DE HAUTE CORRÈZE,PETR-NA25,Ad-hoc,,
109951-pays-vallee-de-la-dordogne-correzienne,PAYS VALLEE DE LA DORDOGNE CORRÉZIENNE,PETR-NA26,Ad-hoc,,
109952-pays-du-sud-creusois,PAYS DU SUD CREUSOIS,PETR-NA28,Ad-hoc,,
109953-pays-haut-limousin,PAYS HAUT LIMOUSIN,PETR-NA30,Ad-hoc,,
109954-pays-monts-et-barrages,PAYS MONTS ET BARRAGES,PETR-NA32,Ad-hoc,,
109955-federation-chataigneraie-limousine,FEDERATION CHATAIGNERAIE LIMOUSINE,PETR-NA34,Ad-hoc,,
109956-pays-vezere-auvezere,PAYS VEZÈRE AUVÉZÈRE,PETR-NA35,Ad-hoc,,
109957-pays-de-gatine,PAYS DE GÂTINE,PETR-NA38,Ad-hoc,,
109958-pays-de-saintonge-romane,PAYS DE SAINTONGE ROMANE,PETR-NA40,Ad-hoc,,
109959-cu-grand-poitiers-pays-des-six-vallees,CU GRAND POITIERS - PAYS DES SIX VALLÉES,PETR-NA41,Ad-hoc,,
109960-petr-marennes-oleron,PETR MARENNES OLÉRON,PETR-NA46,Ad-hoc,,
109961-pole-territorial-ouest-charente-pays-du-cognac,PÔLE TERRITORIAL OUEST CHARENTE - PAYS DU COGNAC,PETR-NA49,Ad-hoc,,
109962-pays-ruffecois,PAYS RUFFÉCOIS,PETR-NA51,Ad-hoc,,
109963-pays-sud-charente,PAYS SUD CHARENTE,PETR-NA52,Ad-hoc,,
109964-pays-de-caen-metropole,PAYS DE CAEN METROPOLE,PETR-NO01,Ad-hoc,,
109965-petr-sud-manche-baie-du-mont-saint-michel,PETR SUD MANCHE BAIE DU MONT SAINT-MICHEL,PETR-NO04,Ad-hoc,,
109966-pays-du-bocage,PAYS DU BOCAGE,PETR-NO05,Ad-hoc,,
109967-pays-d-alencon,PAYS D'ALENÇON,PETR-NO07,Ad-hoc,,
109968-pays-perche-ornais,PAYS PERCHE ORNAIS,PETR-NO08,Ad-hoc,,
109969-pays-d-argentan-d-auge-et-d-ouche,PAYS D'ARGENTAN D'AUGE ET D'OUCHE,PETR-NO10,Ad-hoc,,
109970-pays-de-bray,PAYS DE BRAY,PETR-NO11,Ad-hoc,,
109971-pays-des-hautes-falaises,PAYS DES HAUTES FALAISES,PETR-NO12,Ad-hoc,,
109972-syndicat-mixte-pays-plateau-de-caux-maritime,SYNDICAT MIXTE PAYS PLATEAU DE CAUX MARITIME,PETR-NO17,Ad-hoc,,
109973-dieppe-pays-normand,DIEPPE PAYS NORMAND ,PETR-NO19,Ad-hoc,,
109974-pays-cevennes,PAYS CÉVENNES,PETR-OC01,Ad-hoc,,
109975-petr-de-garrigues-et-costieres-de-nimes,PETR DE GARRIGUES ET COSTIÈRES DE NIMES,PETR-OC03,Ad-hoc,,
109976-pays-de-la-haute-vallee-de-l-aude,PAYS DE LA HAUTE VALLÉE DE L'AUDE,PETR-OC04,Ad-hoc,,
109977-pays-coeur-d-herault,PAYS COEUR D'HÉRAULT,PETR-OC05,Ad-hoc,,
109978-pays-lauragais,PAYS LAURAGAIS,PETR-OC06,Ad-hoc,,
109979-pays-pyrenees-mediterrannee,PAYS PYRÉNÉES MÉDITERRANNÉE,PETR-OC07,Ad-hoc,,
109980-pays-uzege-pont-du-gard,PAYS UZEGE PONT DU GARD,PETR-OC08,Ad-hoc,,
109981-petr-vidourle-camargue,PETR VIDOURLE CAMARGUE,PETR-OC09,Ad-hoc,,
109982-pays-carcassonnais,PAYS CARCASSONNAIS,PETR-OC10,Ad-hoc,,
109983-petr-causses-cevennes,PETR CAUSSES CEVENNES,PETR-OC11,Ad-hoc,,
109984-petr-sud-lozere,PETR SUD LOZERE,PETR-OC12,Ad-hoc,,
109985-pays-terres-de-vie-en-lozere,PAYS TERRES DE VIE EN LOZERE,PETR-OC13,Ad-hoc,,
109986-pays-gevaudan-lozere,PAYS GEVAUDAN-LOZERE,PETR-OC14,Ad-hoc,,
109987-pays-vallee-de-l-agly,PAYS VALLEE DE L'AGLY,PETR-OC16,Ad-hoc,,
109988-pays-de-l-albigeois-et-des-bastides,PAYS DE L'ALBIGEOIS ET DES BASTIDES,PETR-OC17,Ad-hoc,,
109989-pays-du-val-d-adour,PAYS DU VAL D'ADOUR,PETR-OC18,Ad-hoc,,
109990-pays-comminges-pyrenees,PAYS COMMINGES PYRÉNÉES,PETR-OC19,Ad-hoc,,
109991-petr-grand-quercy,PETR GRAND QUERCY,PETR-OC21,Ad-hoc,,
109992-petr-du-pays-de-cocagne,PETR DU PAYS DE COCAGNE,PETR-OC22,Ad-hoc,,
109993-petr-de-l-ariege,PETR DE L'ARIEGE,PETR-OC23,Ad-hoc,,
109994-petr-garonne-quercy-gascogne,PETR GARONNE QUERCY GASCOGNE,PETR-OC24,Ad-hoc,,
109995-pole-territorial-coeur-de-bigorre,PÔLE TERRITORIAL CŒUR DE BIGORRE,PETR-OC25,Ad-hoc,,
109996-pays-des-coteaux,PAYS DES COTEAUX,PETR-OC26,Ad-hoc,,
109997-petr-du-levezou,PETR  DU LÉVÉZOU,PETR-OC27,Ad-hoc,,
109998-pays-des-nestes,PAYS DES NESTES,PETR-OC28,Ad-hoc,,
109999-pays-portes-de-gascogne,PAYS PORTES DE GASCOGNE,PETR-OC29,Ad-hoc,,
110000-pays-de-lourdes-et-des-vallees-des-gaves,PAYS DE LOURDES ET DES VALLÉES DES GAVES,PETR-OC31,Ad-hoc,,
110001-pays-du-haut-languedoc-et-vignobles,PAYS DU HAUT LANGUEDOC ET VIGNOBLES,PETR-OC32,Ad-hoc,,
110002-petr-du-haut-rouergue,PETR DU HAUT ROUERGUE,PETR-OC33,Ad-hoc,,
110003-pays-du-sud-toulousain,PAYS DU SUD TOULOUSAIN,PETR-OC34,Ad-hoc,,
110004-pays-d-armagnac,PAYS D'ARMAGNAC,PETR-OC35,Ad-hoc,,
110005-pays-d-auch,PAYS D'AUCH,PETR-OC36,Ad-hoc,,
110006-pays-tolosan,PAYS TOLOSAN,PETR-OC37,Ad-hoc,,
110007-pays-midi-quercy,PAYS MIDI QUERCY,PETR-OC38,Ad-hoc,,
110008-pays-des-hautes-terres-d-oc,PAYS DES HAUTES TERRES D'OC,PETR-OC39,Ad-hoc,,
110009-petr-centre-ouest-aveyron,PETR CENTRE OUEST AVEYRON,PETR-OC40,Ad-hoc,,
110010-petr-figeac-quercy-vallee-de-la-dordogne,PETR FIGEAC-QUERCY VALLEE DE LA DORDOGNE,PETR-OC41,Ad-hoc,,
110011-pays-bocage-vendeen,PAYS BOCAGE VENDÉEN,PETR-PA03,Ad-hoc,,
110012-pays-de-la-haute-sarthe,PAYS DE LA HAUTE SARTHE,PETR-PA06,Ad-hoc,,
110013-pays-de-retz,PAYS DE RETZ,PETR-PA07,Ad-hoc,,
110014-petr-de-l-anjou-bleu,PETR DE L'ANJOU BLEU,PETR-PA10,Ad-hoc,,
110015-pays-du-mans,PAYS DU MANS,PETR-PA11,Ad-hoc,,
110016-pays-du-vignoble-nantais,PAYS DU VIGNOBLE NANTAIS,PETR-PA13,Ad-hoc,,
110017-pays-du-perche-sarthois,PAYS DU PERCHE SARTHOIS,PETR-PA14,Ad-hoc,,
110018-pays-vendee-vallee-pays-de-fontenay,PAYS VENDEE VALLEE - PAYS DE FONTENAY,PETR-PA16,Ad-hoc,,
110019-pays-vallee-de-la-sarthe,PAYS VALLÉE DE LA SARTHE,PETR-PA17,Ad-hoc,,
110020-petr-pays-vallee-du-loir,PETR PAYS VALLÉE DU LOIR,PETR-PA18,Ad-hoc,,
110021-syndicat-mixte-du-pays-yon-et-vie,SYNDICAT MIXTE DU PAYS YON ET VIE,PETR-PA19,Ad-hoc,,
110022-vendee-coeur-ocean,VENDEE CŒUR OCEAN,PETR-PA22,Ad-hoc,,
110023-pays-autre-provence,PAYS AUTRE PROVENCE,PETR-PR02,Ad-hoc,,
110024-pays-de-la-provence-verte,PAYS DE LA PROVENCE VERTE,PETR-PR03,Ad-hoc,,
110025-petr-du-brianconnais-des-ecrins-de-guillestrois-et-du-queyras,"PETR DU BRIANCONNAIS, DES ECRINS, DE GUILLESTROIS ET DU QUEYRAS",PETR-PR06,Ad-hoc,,
110026-pays-d-arles,PAYS D'ARLES,PETR-PR08,Ad-hoc,,
110027-pays-serre-poncon-ubaye-durance,PAYS SERRE PONÇON UBAYE DURANCE,PETR-PR10,Ad-hoc,,
110028-gal-bruche-mossig-piemont,GAL Bruche Mossig Piémont,GAL-101,Ad-hoc,,
110029-gal-rhin-vignoble-grand-ballon,GAL Rhin-Vignoble-Grand Ballon,GAL-102,Ad-hoc,,
110030-gal-sundgau-3-f,GAL Sundgau- 3 F,GAL-103,Ad-hoc,,
110031-gal-thur-doller,GAL Thur Doller,GAL-104,Ad-hoc,,
110032-gal-vosges-du-nord,GAL Vosges du Nord,GAL-105,Ad-hoc,,
110033-gal-grand-bergeracois,GAL Grand Bergeracois,GAL-201,Ad-hoc,,
110034-gal-isle-en-perigord,GAL Isle en Périgord,GAL-202,Ad-hoc,,
110035-gal-perigord-noir,GAL Périgord Noir,GAL-203,Ad-hoc,,
110036-gal-perigord-vert,GAL Périgord Vert,GAL-204,Ad-hoc,,
110037-gal-bassin-d-arcachon-val-de-l-eyre,GAL Bassin d'Arcachon Val de l'Eyre,GAL-205,Ad-hoc,,
110038-gal-coeur-entre-2-mers,GAL Cœur Entre 2 Mers,GAL-206,Ad-hoc,,
110039-gal-haute-gironde,GAL Haute Gironde,GAL-207,Ad-hoc,,
110040-gal-grand-libournais,GAL Grand Libournais,GAL-208,Ad-hoc,,
110041-gal-medoc,GAL Médoc,GAL-209,Ad-hoc,,
110042-gal-sud-gironde,GAL Sud Gironde,GAL-210,Ad-hoc,,
110043-gal-adour-chalosse-tursan,GAL Adour Chalosse Tursan,GAL-211,Ad-hoc,,
110044-gal-adour-landes-oceanes,GAL Adour Landes Océanes,GAL-212,Ad-hoc,,
110045-gal-haute-lande-armagnac,GAL Haute Lande Armagnac,GAL-213,Ad-hoc,,
110046-gal-landes-nature-cote-d-argent,GAL Landes Nature Côte d'Argent,GAL-214,Ad-hoc,,
110047-gal-agenais,GAL Agenais,GAL-215,Ad-hoc,,
110048-gal-pays-d-albret,GAL Pays d'Albret,GAL-216,Ad-hoc,,
110049-gal-val-de-garonne-guyenne-gascogne,GAL Val de Garonne Guyenne Gascogne,GAL-217,Ad-hoc,,
110050-gal-vallee-du-lot,GAL Vallée du Lot,GAL-218,Ad-hoc,,
110051-gal-grand-pau,GAL Grand Pau,GAL-219,Ad-hoc,,
110052-gal-lacq-orthez-bearn-des-gaves,GAL Lacq Orthez Béarn des Gaves,GAL-220,Ad-hoc,,
110053-gal-montagne-basque,GAL Montagne Basque,GAL-221,Ad-hoc,,
110054-gal-haut-bearn,GAL Haut Béarn,GAL-222,Ad-hoc,,
110055-gal-jeune-loire,GAL Jeune Loire,GAL-301,Ad-hoc,,
110056-gal-pays-d-aurillac,GAL Pays d’Aurillac,GAL-302,Ad-hoc,,
110057-gal-val-d-allier-du-grand-clermont,GAL Val d'Allier du Grand Clermont,GAL-303,Ad-hoc,,
110058-gal-pays-vichy-auvergne,GAL Pays Vichy Auvergne,GAL-304,Ad-hoc,,
110059-gal-parc-livradois-forez,GAL Parc Livradois Forez,GAL-305,Ad-hoc,,
110060-gal-pays-de-lafayette,GAL Pays de Lafayette,GAL-306,Ad-hoc,,
110061-gal-pays-de-saint-flour-haute-auvergne,GAL Pays de Saint Flour Haute Auvergne,GAL-307,Ad-hoc,,
110062-gal-pays-des-combrailles,GAL Pays des Combrailles,GAL-308,Ad-hoc,,
110063-gal-pays-d-issoire-val-d-allier-sud,GAL Pays d'Issoire Val d'Allier Sud,GAL-309,Ad-hoc,,
110064-gal-pays-du-velay,GAL Pays du Velay,GAL-310,Ad-hoc,,
110065-gal-petr-pays-de-la-vallee-de-montlucon-et-du-cher,GAL PETR Pays de la Vallée de Montluçon et du Cher,GAL-311,Ad-hoc,,
110066-gal-territoire-bourbon,GAL Territoire Bourbon,GAL-312,Ad-hoc,,
110067-gal-volcans-d-auvergne,GAL Volcans d'Auvergne,GAL-313,Ad-hoc,,
110068-gal-auxois-morvan,GAL Auxois Morvan,GAL-401,Ad-hoc,,
110069-gal-pays-avallonnais,GAL Pays Avallonnais,GAL-402,Ad-hoc,,
110070-gal-pays-beaunois,GAL Pays Beaunois,GAL-403,Ad-hoc,,
110071-gal-bourgogne-nivernaise,GAL Bourgogne Nivernaise,GAL-404,Ad-hoc,,
110072-gal-pays-de-la-bresse-bourguignonne,GAL Pays de la Bresse Bourguignonne,GAL-405,Ad-hoc,,
110073-gal-chalonnais,GAL Chalonnais,GAL-406,Ad-hoc,,
110074-gal-pays-charolais-brionnais,GAL Pays Charolais-brionnais,GAL-407,Ad-hoc,,
110075-gal-pays-chatillonnais,GAL Pays Châtillonnais,GAL-408,Ad-hoc,,
110076-gal-creusot-montceau,GAL Creusot-Montceau,GAL-409,Ad-hoc,,
110077-gal-morvan,GAL Morvan,GAL-410,Ad-hoc,,
110078-gal-pays-nevers-sud-nivernais,GAL Pays Nevers Sud Nivernais,GAL-411,Ad-hoc,,
110079-gal-puisaye-forterre,GAL Puisaye-Forterre,GAL-412,Ad-hoc,,
110080-gal-pays-sud-bourgogne,GAL Pays Sud Bourgogne,GAL-413,Ad-hoc,,
110081-gal-pays-berry-st-amandois,GAL Pays Berry St-Amandois,GAL-501,Ad-hoc,,
110082-gal-berry-val-de-loire,GAL Berry Val de Loire,GAL-502,Ad-hoc,,
110083-gal-bourges,GAL Bourges,GAL-503,Ad-hoc,,
110084-gal-vierzon,GAL Vierzon,GAL-504,Ad-hoc,,
110085-gal-agglo-du-pays-de-dreux,GAL Agglo du Pays de Dreux,GAL-505,Ad-hoc,,
110086-gal-beauce-dunois,GAL Beauce Dunois,GAL-506,Ad-hoc,,
110087-gal-perche-28,GAL Perche 28,GAL-507,Ad-hoc,,
110088-gal-castelroussin,GAL Castelroussin,GAL-508,Ad-hoc,,
110089-gal-la-chatre-en-berry,GAL La Châtre en Berry,GAL-509,Ad-hoc,,
110090-gal-pnr-brenne,GAL PNR Brenne,GAL-510,Ad-hoc,,
110091-gal-val-de-creuse-val-d-anglin,GAL Val de Creuse Val d'Anglin,GAL-511,Ad-hoc,,
110092-gal-chinonais,GAL Chinonais,GAL-512,Ad-hoc,,
110093-gal-indre-et-cher,GAL Indre et Cher,GAL-513,Ad-hoc,,
110094-gal-loire-nature,GAL Loire Nature,GAL-514,Ad-hoc,,
110095-gal-loire-touraine,GAL Loire Touraine,GAL-515,Ad-hoc,,
110096-gal-touraine-cote-sud,GAL Touraine Côté Sud,GAL-516,Ad-hoc,,
110097-gal-grande-sologne,GAL Grande Sologne,GAL-517,Ad-hoc,,
110098-gal-val-de-loire-chambord,GAL Val de Loire-Chambord,GAL-518,Ad-hoc,,
110099-gal-vallee-du-cher-romorantinais,GAL Vallée du Cher - Romorantinais,GAL-519,Ad-hoc,,
110100-gal-vendomois,GAL Vendômois,GAL-520,Ad-hoc,,
110101-gal-foret-d-orleans-loire-sologne,GAL Forêt d'Orléans-Loire-Sologne,GAL-521,Ad-hoc,,
110102-gal-loire-beauce,GAL Loire Beauce,GAL-522,Ad-hoc,,
110103-gal-pithiverais-et-gatinais,GAL Pithiverais et Gâtinais,GAL-523,Ad-hoc,,
110104-gal-argonne-ardennaise,GAL Argonne Ardennaise,GAL-601,Ad-hoc,,
110105-gal-argonne-champenoise,GAL Argonne Champenoise,GAL-602,Ad-hoc,,
110106-gal-cote-des-bar,GAL Côte des Bar,GAL-603,Ad-hoc,,
110107-gal-saint-dizier-der-et-marne,"GAL Saint-Dizier, Der et Marne",GAL-604,Ad-hoc,,
110108-gal-othe-armance,GAL Othe-Armance,GAL-605,Ad-hoc,,
110109-gal-pays-de-brie-et-champagne,GAL Pays de Brie et Champagne,GAL-606,Ad-hoc,,
110110-gal-pays-de-chalons-en-champagne,GAL Pays de Châlons-en-Champagne,GAL-607,Ad-hoc,,
110111-gal-pays-de-chaumont,GAL Pays de Chaumont,GAL-608,Ad-hoc,,
110112-gal-pays-de-langres,GAL Pays de Langres,GAL-609,Ad-hoc,,
110113-gal-pays-des-cretes-preardennaises,GAL Pays des Crêtes préardennaises,GAL-610,Ad-hoc,,
110114-gal-pays-rethelois,GAL Pays Rethélois,GAL-611,Ad-hoc,,
110115-gal-pays-vitryat,GAL Pays Vitryat,GAL-612,Ad-hoc,,
110116-gal-pnr-foret-d-orient,GAL PNR Forêt d'Orient,GAL-613,Ad-hoc,,
110117-gal-pnr-des-ardennes,GAL PNR des Ardennes,GAL-614,Ad-hoc,,
110118-gal-villes-et-campagnes,GAL Villes et Campagnes,GAL-615,Ad-hoc,,
110119-gal-gatinais-francais,GAL Gâtinais français,GAL-701,Ad-hoc,,
110120-gal-plateau-de-saclay,GAL Plateau de Saclay,GAL-702,Ad-hoc,,
110121-gal-seine-aval,GAL Seine Aval,GAL-703,Ad-hoc,,
110122-gal-sud-seine-et-marne,GAL Sud Seine-et-Marne,GAL-704,Ad-hoc,,
110123-gal-terres-de-brie,GAL Terres de Brie,GAL-705,Ad-hoc,,
110124-gal-causses-cevennes,GAL Causses Cévennes,GAL-801,Ad-hoc,,
110125-gal-cevennes,GAL Cévennes,GAL-802,Ad-hoc,,
110126-gal-coeur-d-herault,GAL Coeur D'hérault,GAL-803,Ad-hoc,,
110127-gal-est-audois,GAL Est-Audois,GAL-804,Ad-hoc,,
110128-gal-garrigues-costieres,GAL Garrigues Costières,GAL-805,Ad-hoc,,
110129-gal-gevaudan,GAL Gévaudan,GAL-806,Ad-hoc,,
110130-gal-grand-pic-saint-loup,GAL Grand Pic Saint Loup,GAL-807,Ad-hoc,,
110131-petr-vallee-de-l-aude,PETR Vallée de l’Aude,GAL-808,Ad-hoc,,
110132-gal-haut-languedoc-et-vignobles,GAL Haut Languedoc Et Vignobles,GAL-809,Ad-hoc,,
110133-gal-carcassonnais,GAL Carcassonnais,GAL-810,Ad-hoc,,
110134-gal-pyrenees-mediterranee,GAL Pyrénées Méditerranée,GAL-811,Ad-hoc,,
110135-gal-terres-de-vie-en-lozere,GAL Terres De Vie En Lozère,GAL-812,Ad-hoc,,
110136-gal-terres-romanes-en-pays-catalan,GAL Terres Romanes En Pays Catalan,GAL-813,Ad-hoc,,
110137-gal-uzege-pont-du-gard,GAL Uzège Pont Du Gard,GAL-814,Ad-hoc,,
110138-gal-vallee-de-l-agly,GAL Vallée De L'agly,GAL-815,Ad-hoc,,
110139-gal-vidourle-camargue,GAL Vidourle Camargue,GAL-816,Ad-hoc,,
110140-gal-territoire-ouest-correzien,GAL Territoire Ouest Corrézien,GAL-911,Ad-hoc,,
110141-gal-vallee-de-la-dordogne-correzienne,GAL Vallée de la Dordogne corrézienne,GAL-901,Ad-hoc,,
110142-gal-monts-et-barrages,GAL Monts et Barrages,GAL-902,Ad-hoc,,
110143-gal-sud-ouest-creuse-leader-socle,GAL Sud Ouest Creuse Leader (SOCLe),GAL-903,Ad-hoc,,
110144-gal-combraille-en-marche,GAL Combraille en marche,GAL-904,Ad-hoc,,
110145-gal-chataigneraie-limousine,GAL Châtaigneraie limousine,GAL-905,Ad-hoc,,
110146-gal-pays-du-haut-limousin,GAL Pays du Haut-Limousin,GAL-906,Ad-hoc,,
110147-gal-pays-de-l-aurence-de-l-occitane-et-des-monts-d-ambazac-paloma,"GAL Pays de l'Aurence, de l'Occitane et des Monts d'Ambazac (PALOMA)",GAL-907,Ad-hoc,,
110148-gal-pays-de-tulle-vereze-monedieres,GAL Pays de Tulle Vérèze Monédières,GAL-908,Ad-hoc,,
110149-gal-pays-de-gueret,GAL Pays de Guéret,GAL-909,Ad-hoc,,
110150-gal-haute-correze-ventadour,GAL Haute Corrèze Ventadour,GAL-910,Ad-hoc,,
110151-gal-pays-de-briey,GAL Pays de Briey,GAL-1001,Ad-hoc,,
110152-gal-pays-du-lunevillois,GAL Pays du Lunévillois,GAL-1002,Ad-hoc,,
110153-gal-terres-de-lorraine,GAL Terres de Lorraine,GAL-1003,Ad-hoc,,
110154-gal-ouest-pnrl,GAL Ouest PnrL,GAL-1004,Ad-hoc,,
110155-gal-pays-barrois,GAL Pays Barrois,GAL-1005,Ad-hoc,,
110156-gal-pays-de-verdun,GAL Pays de Verdun,GAL-1006,Ad-hoc,,
110157-gal-moselle-sud,GAL Moselle Sud,GAL-1007,Ad-hoc,,
110158-gal-pays-de-l-arrondissement-de-sarreguemines,GAL Pays de l'Arrondissement de Sarreguemines,GAL-1008,Ad-hoc,,
110159-gal-ouest-des-vosges,GAL Ouest des Vosges,GAL-1009,Ad-hoc,,
110160-gal-pays-d-epinal-coeur-des-vosges,"GAL Pays d'Epinal, Cœur des Vosges",GAL-1010,Ad-hoc,,
